Topic,Subject,Start Date,Start Time,End Date,End Time,Speaker(s),Description,Location,URL
,A conversation with Jay Rosen,2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,"Jay Rosen, Doug Haddix","**Moderated by Doug Haddix, IRE/NICAR
Gain insights from the ever-thoughtful, ever-provocative journalism professor Jay Rosen of New York University. Explore issues ranging from the hostile political climate toward journalists to creative ways of restoring public trust in the news media. Is ""winter"" truly coming for the media? What can journalists do about new threats and tactics? We'll allow plenty of time for your questions.
",Grand Canyon 6,http://ire.org/events-and-training/event/2703/3265/
,IRE Commons: How to pry out records and bring cash to your newsroom,2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,"James Neff, Katie Townsend","As investigations editor at the Seattle Times, Neff brought in nearly $600,000 to the newsroom by using lawyers -- working on contingency -- to sue for improperly withheld public records in Washington state. In 19 states, the losing agency must pay the requester's reasonable legal fees and sometimes even hefty financial penalties. Neff and open-records lawyer Townsend will explain winning tactics, including how to make your requests bulletproof from the start, how to select cases to pursue, and how find lawyers to take your case for free. If your journalism involves CA, CO, FL, HI, IL, IN, IA, LA, MI, NV, NJ, NM, OK, OR, RI, VT, WA or WV, you'll want hear about this innovative approach.
",IRE Commons,http://ire.org/events-and-training/event/2703/3411/
,Broadcast: 10 of the most important lessons I have learned  (Sponsored by National Association of Broadcasters),2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,"Cindy Galli, Lee Zurik, Stephen Stock","Even the best veteran journalists have made their share of mistakes – or, at least have come close. What stories shaped their journalistic process and what can you learn from their tales? Attend this session to find out.
",Grand Sonoran G,http://ire.org/events-and-training/event/2703/3309/
,Drawing for a better brain (Sponsored by Knight Foundation),2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,Leah Kohlenberg,"Can learning to draw improve your writing and reporting skills? Can you, a reporter who is good with words but only able to draw a stick figure, learn to draw? Yes, you can! To prove it, come take this hour-long drawing lesson from a Time Magazine reporter/writer turned professional artist and art teacher. You'll walk away with a finished drawing and a newfound understanding of how exercising the right side of your brain can help you in your professional life. All materials provided. No drawing experience necessary!
",Grand Canyon 11-13,http://ire.org/events-and-training/event/2703/3325/
,Identifying and solving ethical dilemmas,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,"Kristen Hare, Lynn Walsh,","Investigative reporting often comes with new and complex challenges -- including when it comes to ethics. This session will dive into examples of ethical challenges faced before, during and after an investigation, including questions related to digital and innovative storytelling and linking to original source documents and data.
",Grand Canyon 4-5,http://ire.org/events-and-training/event/2703/3270/
,Intro to R,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,Ronald Campbell,"Give a statistical lift to your reporting with R, the powerful, open-source programming language. This session will cover R basics in a fast-paced tour of Arizona census data. You will learn how to import, organize and analyze information with R.
This session is good for: People comfortable with coding, people with basic data knowledge.
",Pinnacle Peak 2,http://ire.org/events-and-training/event/2703/3356/
,How to make sources the way the spies do,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,"Adam Goldman, Matt Apuzzo, Ali Soufan","**Moderated by Matt Apuzzo, The New York Times
How do the FBI and CIA spot potential sources, build rapport and take that difficult step of getting them to provide information? Hear from those who have done it, and how you can do it better.
",Grand Canyon 7,http://ire.org/events-and-training/event/2703/3272/
,Digital reporting: Learn from duPont winners,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,"Madeleine Baran, Beth Murphy, Nicole Vap, Lisa R. Cohen","**Moderated by Lisa R. Cohen, Columbia Journalism School
The duPont-Columbia Award began accepting online entries in 2010, and they've been growing by leaps and bounds every year. Many duPont winners now use digital platforms to deepen their reporting. Find out how award-winning reporters think creatively to make the most of these tools.
",Grand Canyon 6,http://ire.org/events-and-training/event/2703/3271/
,Show & Tell *Saturday #3 (Sponsored by Napoli Management Group),2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,"Matt Goldberg,","**Moderated by Matt Goldberg, NBC4 Los Angeles
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 15 minutes.
Reserve a slot online: Saturday sign-ups open at 9 a.m. on Friday.
",Grand Sonoran B-D,http://ire.org/events-and-training/event/2703/3389/
,Putting your community under a microscope--and keeping it there,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,"James Barragan, Chris Hepp, Brett Murphy, Morgan Cook","**Moderated by Brett Murphy, Naples Daily News
Three journalists will show you the best ways to hold local institutions to account – with new and old tricks. They'll discuss finding investigations, mining underappreciated public records and building your own databases.
",Grand Canyon 8,http://ire.org/events-and-training/event/2703/3273/
,IRE Commons: Localize that investigation - using AP data to do your own stories,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,"Meghan Hoyer, Troy Thibodeaux","Do you like the idea of having someone else do the grunt work on data analysis projects for you? Want to find out how to get access to dozens of ready-to-report data-driven projects each year? Come to this IRE Commons session to learn more about the AP's efforts to distribute to our members local and national data on topics ranging from education to health to housing.
We'll walk through how members can access our data, use the data-distribution platform data.world, and get access to webinars and AP journalists to help tell local stories from the data.  We also want to hear from members about how we can make our data work for you. If your organization is an AP member, you'll have a chance to sign up for our pilot project sharing data via data.world.
",IRE Commons,http://ire.org/events-and-training/event/2703/3422/
,Management: Hiring to reflect the community you cover,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,"Amy Pyle, Rick Rodriguez, Martin G. Reynolds, Mi-Ai Parrish","**Moderated by Martin G. Reynolds, The Maynard Institute for Journalism Education
Developing a workforce that is reflective of your community remains a challenge for most news organizations. The obstacles are plentiful, but success is not impossible. It takes commitment and a plan. Come hear from three newsroom leaders about the challenges, successes and specific steps they took (or know need to be taken) to ensure news organizations are reflective of society.
",Grand Canyon 1-3,http://ire.org/events-and-training/event/2703/3269/
,Animated videos for storytelling,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,Kavya Sukumar,"Often complex ideas in a story don't get the attention they deserve because, let's face it, you are allowed only one lede. Short animated videos are a great way to remedy this. They can bubble up interesting content in an easily shareable form that works on most devices. In this session, learn to create and publish your own animated video from scratch. This session is good for beginners new to making videos as well as for people with some experience in video production looking to add animation to your skill set.
",Pinnacle Peak 1,http://ire.org/events-and-training/event/2703/3344/
,"Changing climate, changing weather (Sponsored by Society of Environmental Journalists)",2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,"Jeff Burnside, Tony Davis, Christy George","Your audience is fascinated by the weather report, but climate change still gets little traction in many newsrooms. The impacts of the changing climate are already being felt and observed. We'll point to great graphics and videos and help you identify local angles on what is arguably the most important story on the planet.
",Grand Canyon 9-10,http://ire.org/events-and-training/event/2703/3195/
,IRE Awards Luncheon (Sponsored by NBC Universal Owned Television Stations and NBC News),2017-06-24,12:30 p.m.,2017-06-24,2:30 p.m.,TBA,"A highlight of the IRE conference, the IRE Awards Luncheon begins at 12:30 p.m. on Saturday in Grand Saguaro Ballroom. We will present the 2016 IRE Awards and salute some of the best investigative work of the past year, and will hear from keynote speaker Nikole Hannah-Jones of The New York Times.
Admission to the luncheon is included with your conference registration
",Grand Saguaro Ballroom,http://ire.org/events-and-training/event/2703/3365/
,Battling fake news: How diversity fosters trust (Sponsored by The Maynard Institute for Journalism Education and the Trust Project),2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,"Carlos Martinez de la Serna, Joaquin Alvarado, Martin G. Reynolds","**Moderated by Joaquin Alvarado, Reveal from The Center for Investigative Reporting
Fake news, disinformation, and a new administration that continues to intentionally discredit journalism and reputable news organizations -- while these issues peaked during the presidential campaign and intensified since Trump took office, trust in media has been eroding for years. However, an effort to address the trust gap is well underway, led by the Trust Project, which is working with researchers, journalists, technologists and designers to create usable tools to indicate trustworthy content. One of the key components to building trust is inclusive, culturally competent and nuanced portrayals of diverse communities. Learn about the indicators of trust and how the Maynard Institute's Fault Lines framework can help you engage your audience and narrow the trust gap.
",Grand Canyon 6,http://ire.org/events-and-training/event/2703/3277/
,Next steps with R: Throw away your database software,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,T. Christian Miller,"But it can also be used as a database engine like MySQL or Access. This session will cover the basics of how to use R to organize, query and join data tables. This intermediate session will be linked with Intro to R and use the same Arizona census and hospital data.
This session is good for: People with some knowledge of R and database programs.
",Pinnacle Peak 2,http://ire.org/events-and-training/event/2703/3357/
,"Explosions, leaks and toxic clouds: How to cover hazardous materials in your area",2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,"Beth Daley, Matt Dempsey, Joshua Schneyer","How do you find environmental hazards in your area? What's the deal with toxic threats? Learn more about the data sets, sources and methods you need to cover the complicated and challenging world of hazardous materials.
",Grand Canyon 8,http://ire.org/events-and-training/event/2703/3279/
,Management: How to start and run an investigative team,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,"Walter Robinson, Patti Epler, Amy Pyle, Maggie Leung","**Moderated by Maggie Leung, NerdWallet
Investigative reporting is happening in newsrooms large and small these days. Our panel of esteemed editors will discuss what it takes to start an investigative team -- and if it's even a good idea.
Other topics include the best ways to incorporate an investigative team into a newsroom, what you can expect in terms of costs, how to recruit and hire investigative reporters, and how to determine if your existing legal representation is up to the task (and, if not, what your options are).
This session is for editors in newsrooms of all sizes, with a special emphasis on small operations.
",Grand Canyon 1-3,http://ire.org/events-and-training/event/2703/3275/
,Investigating privatization of public services (Sponsored by Bloomberg),2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,"Seth Wessler, Donald Cohen, Danielle Ivory, Jennifer Dixon","**Moderated by Donald Cohen, In the Public Interest
Across the country, federal agencies and state and local governments are accelerating the pace of privatization. From water systems to prisons, virtually every type of public service and asset has been shifted to private control. While some claim the private sector is more efficient than the government, outsourcing has often resulted in cost overruns, service failures, less transparency, and greater inequality. In this session, reporters will discuss award-winning investigations from the cutting edge of privatization in public education, the criminal justice system and public infrastructure.
",Grand Canyon 9-10,http://ire.org/events-and-training/event/2703/3280/
,Finding the story: Immigration,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,Angilee Shah,"There are some 320 million people in the US. 43 million of them were born abroad. About 11 million people are undocumented and over 5.1 million children have one or more undocumented parent. 860,000 people have applied for temporary legal status because they were brought to the US without proper documentation as children. Over 500,000 people are waiting for their cases to be heard in immigration courts. Some 270,000 people in the US came as refugees. On any given day, about 40,000 people are in immigration detention.
The numbers surrounding immigration can often be daunting and, sometimes, hard to track down. In this session, we'll go through some of the most useful data sets available — and talk about some of the data that's a bit tougher to find. We'll talk about how to use that data to get leads on local and national stories — and what to do when the government is not providing data about its immigration actions.
Prerequisites: No technical skills are needed for this workshop, though a little bit of comfort with math and some perseverance will help.
",Pinnacle Peak 3,http://ire.org/events-and-training/event/2703/3358/
,The situation map: Leveraging CARTO Builder for your news stories (Sponsored by Knight Foundation),2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,Mamata Akella,"CARTO Builder is an intuitive, online mapping platform that can be used by journalists to analyze and visualize geospatial data on the web in real time. With this powerful tool, you can create customized, shareable maps to add location context to your news stories in a matter of minutes. During this session, we will demonstrate how you can leverage Builder to explore, analyze and visualize the multi-dimensional nature of your data, enabling you to share stories through maps in totally new and exciting ways.
",Grand Canyon 11-13,http://ire.org/events-and-training/event/2703/3313/
,Broadcast: Behind the lens (Sponsored by National Association of Broadcasters),2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,"Anna Hewson, Matt Livingston, Edward Ayala","When it comes to getting noticed, even the best in the business need to step up their game to stay on top. Every year the game changes. In this session, you will hear how several award-winning investigative producer/photojournalists integrate new technology, adapt to digital, and evolve the production roles ""behind the lens.”
",Grand Sonoran B-D,http://ire.org/events-and-training/event/2703/3391/
,Beginner PDF: Unleash the data - tools and tricks for taming PDFs,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,Miguel Barbosa,"This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walked-through tackling common challenges encountered with tricky PDF documents.
This class is best for: People who are unfamiliar with the PDF to text tools or would like to learn how these tools can be used for extracting difficult text from images embedded in PDF document
",Pinnacle Peak 1,http://ire.org/events-and-training/event/2703/3345/
,Broadcast: Deep dive III  (Sponsored by National Association of Broadcasters),2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,"A. J. Lagoe, Steve Eckert, Dave Biscobing, Guy Basnett, Job Rabkin","Award-winning investigative journalists explain how they produced big projects for broadcast and online. Journalists will show their investigations and take you through them step-by-step, from story tip to finished product.
",Grand Sonoran G,http://ire.org/events-and-training/event/2703/3310/
,IRE Commons: Data rescue,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,Charles Minshew,"A new administration, budget cuts and uncertainty in Washington, D.C. mean that important federal data is at risk. What are the new challenges to federal data and how can we save it from disappearing? Have a conversation with IRE's Director of Data Services Charles Minshew to learn what IRE is doing to help.
",IRE Commons,http://ire.org/events-and-training/event/2703/3394/
,Investigating Big Ag,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,"Nathan Halverson, Brant Houston, Mike McGraw, Pam Dempsey","**Moderated by Pam Dempsey, The Midwest Center for Investigative Reporting
Exploited migrant labor, trade wars, fertilizer and animal pollution, food safety, questionable federal farm energy subsidies -- these are just some of the issues that surround Big Ag today. Couple this with the Trump administration's policies and practices, and the need for investigations into Big Ag's impact on farmers and consumers becomes even greater. Learn how to cover this topic through public data, documents and expert sources.
",Grand Canyon 4-5,http://ire.org/events-and-training/event/2703/3276/
,Deciphering deals: Reporting on politicians' conflicts of interest,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,"Lee Rood, Steve Eder, Russ Choma","Donald Trump and his cabinet of billionaires have put concerns over conflicts of interest into sharp focus, but Trump is not the only politician with potential conflicts. Learn how reporters dig into business records to identify the wealth, debts, and business dealings of local and national officials.
",Grand Canyon 7,http://ire.org/events-and-training/event/2703/3278/
,Practical tips to make you look better on Skype/Facetime (Sponsored by Knight Foundation),2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,Karl Idsvoog,"Technology makes it easier than ever to break news with Facetime and Skype. See examples and get practical tips you can apply immediately to improve your results.
",Grand Canyon 11-13,http://ire.org/events-and-training/event/2703/3327/
maps,"Get your map online with Google Fusion Tables, CartoDB and other simple tools",2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,Rachael Gleason,"Learn how to combine free and affordable digital tools to turn dull maps into stunning visualizations.
",Pinnacle Peak 3,http://ire.org/events-and-training/event/2703/3355/
,Show & Tell *Saturday #4 (Sponsored by Napoli Management Group),2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,Mikel Schaefer,"**Moderated by Mikel Schaefer, WVUE-New Orleans
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 15 minutes.
Reserve a slot online: Saturday sign-ups open at 9 a.m. on Friday.
",Grand Sonoran B-D,http://ire.org/events-and-training/event/2703/3390/
,Finding the âperfectâ example for your investigation,2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,"Ellen Gabler, Trish Callahan, Emily Le Coz","A bad example can ruin a perfectly good investigation. Learn how to find characters, examples and experts that will make your story hard to ignore. We will discuss interviewing and reporting tips so you can gather enough information to tell a gripping narrative. We'll discuss what to do when you come across contradictory information, confusing documents and sources who say they won't talk. You'll walk away with writing and reporting tips to make your next investigation better.
",Grand Canyon 8,http://ire.org/events-and-training/event/2703/3220/
,Using R for spatial analysis and visualization (intermediate),2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,Andrew Tran,"In this session, we'll be using R for spatial analysis and creating publication-worthy map graphics. Learn how to go beyond the dots to dig deeper and tell better stories with location data in bulk. 
This session is good for: People who have taken the previous two R classes or have some knowledge of R.
",Pinnacle 2,http://ire.org/events-and-training/event/2703/3412/
,Intermediate PDF: Using OCR to extract data from PDFs,2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,Miguel Barbosa,"Learn how to use tools for extracting text from documents. The seminar will discuss the fundamentals of knowing the best tool for the job, a walk-through using online web applications, and an introduction to cracking tough cases using Optical Character Recognition (OCR)
This class is best for: People who are familiar with basic pdf extraction tools but would like to learn how to use OCR from the command line.
",Pinnacle Peak 1,http://ire.org/events-and-training/event/2703/3346/
,"IRE Commons: Journalists are people, too - dealing with burnout",2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,Tisha Thompson,"Investigative reporting is exciting and rewarding. It's also exhausting. Stop by the IRE Commons to discuss some good strategies for dealing with burnout. From the Friday evening news dump to the post-investigation hangover, we'll brainstorm tips to keep you sane and ready to take on your next big story.
",IRE Commons,http://ire.org/events-and-training/event/2703/3423/
,Going global: Getting internationally networked,2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,"Mirwais Jalalzai, Rana Sabbagh, Yasuomi Sawa, David Kaplan, Emilia Diaz-Struck","**Moderated by David Kaplan, Global Investigative Journalism Network
From money to food to toys, the trail into our communities increasingly leads overseas. Learn how to get connected across borders using networks and resources that will quickly globalize your reporting.
",Grand Canyon 1-3,http://ire.org/events-and-training/event/2703/3289/
,Pro Se Power: How to sue for public records on your own,2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,"David Cuillier, Craig Hoffman, Jorge Rojas","When agencies illegally deny you records, don't take the law into your own hands: Take ‘em to court. As news organizations become less inclined to pay for litigation, more journalists and citizens are having to sue for records on their own. Learn the basics of filing a public records suit at the local or federal level, and how to tap into legal resources to get a sense for how strong a case you might have to avoid setting bad case law.
",Grand Canyon 6,http://ire.org/events-and-training/event/2703/3283/
,Investigating sexual abuse,2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,"Maud Beelman, Alan Judd, Marisa Kwiatkowski","Sex-abuse scandals have shaken institution after institution in recent years: the Catholic Church, the Boy Scouts, an Olympic team, the medical profession. But the abuse might never have come to light if not for thorough, sensitive reporting by news organizations around the country. Our panel will share insights into telling difficult stories that powerful forces often want to keep secret.
",Grand Canyon 7,http://ire.org/events-and-training/event/2703/3284/
,Quick-turn investigations,2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,"Madi Alexander, Andy Pierrotti, Brad Branan","With the era of year-long investigations waning, this session will provide strategies, tips and resources for doing enterprise stories in a few days or weeks. Learn how to take your beat to the next level by incorporating documents and data into your everyday reporting.
",Grand Canyon 9-10,http://ire.org/events-and-training/event/2703/3286/
,Beyond casinos and smoke shops: Covering sovereign nations (Sponsored by the Fund for Investigative Journalism),2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,"Craig Harris, Stacy Thacker, Ziva Branstetter, Jenni Monet","**Moderated by Ziva Branstetter, Reveal from The Center for Investigative Reporting
Our panelists will offer advice on moving beyond superficial coverage of Native American tribes and breaking enterprise and investigative stories on or off the beat. We'll discuss projects tackling thorny issues such as enrollment and blood quantum, federal housing policy and corruption within tribal governments. We'll tell you how to use FOIA to gather records on sovereign nations and how to use tribal law and procedure to gather previously undisclosed tribal government records. We'll also discuss tips on developing sources, building trust and staying ahead of your competition covering these issues.
",Grand Canyon 4-5,http://ire.org/events-and-training/event/2703/3282/
,Broadcast: Rolling out the big investigation  (Sponsored by National Association of Broadcasters),2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,"Jodie Fleischer, Jeremy Rogalski, Angela Hill","Rolling out the big investigation no longer means “made for TV” and, for most of us, it doesn't mean disappearing for months to work on one story. See how rolling out an investigation in multiple parts can give each piece laser focus and result in long-term traction that can drive results. We'll also show you how to target social media influencers to build interest before the story breaks, and how to use multiple platforms within and outside your newsroom to increase your audience.
",Grand Sonoran G,http://ire.org/events-and-training/event/2703/3311/
,IRE Membership meeting,2017-06-24,5:30 p.m.,2017-06-24,6:00 p.m.,TBA,"Doug Haddix, IRE's Executive Director, will hold a membership meeting for all IRE members on Saturday evening at 5:30 p.m. in Grand Saguaro North.
",Grand Saguaro North,http://ire.org/events-and-training/event/2703/3366/
,Board of director/contest committee voting ends,2017-06-24,6:00 p.m.,2017-06-24,6:00 p.m.,TBA,,See printed schedule for room information,http://ire.org/events-and-training/event/2703/3368/
,Announcement of election results for IRE Board of Directors and Contest Committee,2017-06-24,6:15 p.m.,2017-06-24,6:15 p.m.,TBA,,Grand Saguaro North,http://ire.org/events-and-training/event/2703/3369/
,Closing reception (Co-sponsored by CNN and IRE),2017-06-24,6:30 p.m.,2017-06-24,8:00 p.m.,TBA,"Join us for a closing reception Saturday evening beginning at 6:30 p.m. in Grand Saguaro South, East & West and enjoy one last evening of catching up with old and new friends, speakers and colleagues.   
Hors d' oeuvres and a cash bar will be available. Conference nametags are required for entry.
","Grand Saguaro South, East & West",http://ire.org/events-and-training/event/2703/3367/
,IRE Conference Sales (Sunday),2017-06-25,8:30 a.m.,2017-06-25,10:30 a.m.,TBA,"Stop by the IRE Conference sales table and browse our merchandise, including the IRE bookstore's most popular titles and shirts.
",Grand Sonoran F Foyer,http://ire.org/events-and-training/event/2703/3429/
,Let's get creepy: Backgrounding tips from a journalist and librarian,2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,"Lauren Grandestaff, Sarah Hutchins","Backgrounding sources can be a tedious and time-consuming process. But there's nothing worse than being caught off-guard in the moments before publication – or, even worse, after publication. We'll help you develop a list of go-to online tools and resources to speed up the process, and run through a couple scenarios to show you how they work in practice.
",Grand Canyon 1-3,http://ire.org/events-and-training/event/2703/3287/
python,Web scraping 101: Harvesting data with Python **pre-registration required,2017-06-25,9:00 a.m.,2017-06-25,12:30 p.m.,Cody Winchester,"Need a spreadsheet but the information only exists on a web page? Learn how to scrape the data and build it yourself.
This intro-level class will show you how to use the programming language Python to scrape simple web pages. We'll introduce you to the command line and show you how to write enough code to fetch, parse and analyze content from the web.
With the basics of Python under you belt after this three-hour course, you'll have a solid grounding for all your future scraping adventures.
Preregistration is required and seating is limited. Laptops will be provided for the training.
Workshop prerequisites: None
 
NOTE: Registration is required for this session. Click here to sign up.
",Pinnacle Peak 1,http://ire.org/events-and-training/event/2703/3188/
,"Easy, free online dataviz tools",2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,Arun Karki,"Learn how to add free data visualizations to your stories quickly with tools including JuxtaposeJS, used for creating before-and-after imagery, and StorymapJS, a simple tool for creating embeddable maps.
",Pinnacle Peak 2,http://ire.org/events-and-training/event/2703/3359/
,Starting over: When you move to a new market,2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,"Hannah Dreier, Jon Craig","Tired of being downsized out of a news career? Looking to make a dramatic change to your beat, outlet or location? Hannah Dreirer and Jon Craig will offer their insights based on their experiences putting down investigative reporting roots in new cities and states. In this age of fewer long-term projects and more pressure to produce stories and page views in less time, Craig and Dreier will offer tips on hitting unfamiliar ground running while developing high-impact stories. They will also discuss coming up with projects that match your passions on a low budget or while working with skeptical -- even unsupportive -- editors. The session is aimed at helping people just getting started in journalism, as well as veteran journalists who may be struggling to find a news job after a buyout or layoff.
",Grand Sonoran B-D,http://ire.org/events-and-training/event/2703/3290/
maps,The fast and the mapped: QGIS basics,2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,David Montgomery,"Learn the basics of how to make maps with QGIS, including mapping, styling and analyzing data. This class requires no prior experience with QGIS or mapping.
",Pinnacle 3,http://ire.org/events-and-training/event/2703/3402/
,How to become an instant expert using Google: Advanced search methods (Sponsored by Knight Foundation),2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,Daniel Russell,"It's happened to you--you need to do a story on a topic that's completely outside of your experience. Surely there's someone more qualified? The answer is usually NO. Now what? Now you have to come up to speed on that topic ASAP. In this mini-course I'll show you the strategies and tactics I use to learn a domain as rapidly as possible. You won't be an expert, but you'll have a bunch of tips and methods to get to competence quickly. I can't make you pass the PhD exam in quantum physics, but a little knowledge about learning and Google search strategies can get to through that story.  
",Grand Canyon 11-13,http://ire.org/events-and-training/event/2703/3397/
,Optimizing a news organization for trust: Lessons from De Correspondent's success in The Netherlands,2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,Jay Rosen,"Founded in 2013, the Dutch startup De Correspondent is the most successful member-funded news site in the world. It now has 56,000 members paying 60 Euros a year because they believe in the mission, a budget of $3.5 million, 21 full-time correspondents, 75 paid freelancers, and a supporting cast of 25 editors, developers and business people.
No ads. No sponsors. No fat cat donors. No foundations that can cut off funding. No tracking. No clickbait. No targeting. No captivity to the daily news cycle. The model grants broad latitude to the writers to define their own beats and decide their own reporting projects. In exchange they are required to bring readers into the reporting process and treat members as a knowledge community. It works: They have an 80 percent renewal rate, which is very high for a membership community. Now they are planning to expand to the U.S.
Jay Rosen of NYU is working with De Correspondent on its expansion plans. He will explain how their ""writer = knowledge community"" model works and answer questions about member-funded journalism. He will also explain how De Correspondent optimizes everything it does to generate user trust. Bring your experiences with crowd-sourcing and reader engagement in the reporting process, and we can compare notes.
",Grand Canyon 4-5,http://ire.org/events-and-training/event/2703/3288/
,Exposing religious organizations,2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,"Michele Chabin, Ismael Estrada","Religious organizations have always offered power, wealth and opportunity to the individuals who run them. Their leaders have an elevated status and fervent followers, all of which make it difficult to expose wrongdoing when it occurs. In this session, you'll hear how to navigate the challenges of reporting on faith, insights on breaching the walls of silence that surround religious leaders and organizations, and how to hold them accountable.
",Grand Canyon 9-10,http://ire.org/events-and-training/event/2703/3281/
,IRE open lab,2017-06-25,10:15 a.m.,2017-06-25,12:30 p.m.,TBA,"**Taught by IRE/NICAR Staff
Stumped while trying to figure out a data problem? New to data journalism and want advice on where to start? Come get free, one-on-one help from the IRE/NICAR data experts and discuss next steps with our staff members. We're happy to answer your questions on Excel, SQL, R, QGIS, Python and more!
",Pinnacle Peak 3,http://ire.org/events-and-training/event/2703/3361/
,Cool apps and tools for digging deeper,2017-06-25,10:15 a.m.,2017-06-25,11:15 a.m.,Doug Haddix,"Explore third-party apps that add horsepower to Twitter, Facebook and Instagram. Learn how to produce quick interactive maps without the need for coding and programming skills. See how to automate and streamline tasks using If This Then That (IFTTT). Organize and analyze reports, memos and other documents with DocumentCloud. Plus, you'll discover other free or low-cost tools to strengthen watchdog reporting.
",Grand Canyon 9-10,http://ire.org/events-and-training/event/2703/3399/
,Immigrants are people too: Finding stories in immigration court and detention facilities (Sponsored by Arizona Latino Media Association),2017-06-25,10:15 a.m.,2017-06-25,11:15 a.m.,"Valeria FernÃ¡ndez, Daniel Gonzalez, Richard Ruelas, Nick Oza, Maritza L. Felix","**Moderated by Richard Ruelas, The Arizona Republic
As immigration becomes a nationwide issue, more reporters are finding stories inside detention facilities and courts. Learn how these systems work from journalists who have successfully mined them for stories. Get tips on access and overcoming obstacles to finding compelling tales.
",Grand Canyon 4-5,http://ire.org/events-and-training/event/2703/3406/
,Career roundtable,2017-06-25,10:15 a.m.,2017-06-25,11:15 a.m.,"Christine Mai-Duc, Hilary Powell, Stephen Stock, Jill Riepenhoff","**Moderated by Jill Riepenhoff, The Columbus Dispatch
Looking for advice on how to take the next step in your career? Get practical tips from panelists who will talk about their own experiences and discuss what employers are looking for.
",Grand Canyon 1-3,http://ire.org/events-and-training/event/2703/3294/
,"Protect yourself now: The independent writerâs legal guide to contracts, clauses & conundrums",2017-06-25,10:15 a.m.,2017-06-25,11:15 a.m.,"Victoria Baranetsky, Art Neill,","Bad contracts and predatory publishers are chilling independent investigative journalism, and other legal dangers pose major threats to freelancers and book authors. But you can fight back. We'll teach you how to negotiate with clients and make sure your reporting doesn't get you arrested. Plus: In an IRE 2017 exclusive, we'll release the results of a survey of independent writers about how indemnity clauses are making them rethink sensitive investigative projects.
",Grand Sonoran B-D,http://ire.org/events-and-training/event/2703/3291/
