Topic,Subject,Start Date,Start Time,End Date,End Time,Speaker(s),Description,Location,URL
,Finding the story: Digging up secrets and story ideas in bankruptcy court records (Sponsored by Bloomberg),2016-06-18,10:15 a.m.,2016-06-18,11:15 a.m.,Katy Stech,"Expand your reporting into bankruptcy court filings, where journalists can uncover how businesses and people ended up in financial trouble, key details like a bankrupt person's salary or monthly mortgage payment amount and sources (suppliers, lawyers) who can help round out a story's truths. Learn which Pacer imitator websites work best for following unfolding cases, finding story ideas or digging up otherwise secret information, such as legal settlements or vendor contracts.
This session will be most useful if you have a PACER account, log-in and password. Attendees without a PACER account are welcome to attend this session to see a demonstration.
",Salon B,http://ire.org/events-and-training/event/2199/2646/
,Educators: Guiding students on controversial campus investigations,2016-06-18,10:15 a.m.,2016-06-18,11:15 a.m.,"David Armstrong, Dee J. Hall, Karl Idsvoog, Gary Putka","**Moderated by Dee J. Hall, Wisconsin Center for Investigative Reporting
Investigations are always tough, but doing an investigation that is critical of campus administration, faculty or staff can lead to attacks and conflict and even threats of shutting down a student newsroom, a class or a faculty member. This session will look at how to navigate the perils of these kind of inquiries.
",Studio 9-10,http://ire.org/events-and-training/event/2199/2660/
,Broadcast: 60 stories in 60 minutes,2016-06-18,10:15 a.m.,2016-06-18,11:15 a.m.,"Joe Ellis, Jennifer Cobb","Two of the top investigative producers in the business share 60 broadcast stories from investigative reporters across the country that can be done in any market. You'll walk away with a tipsheet full of ideas sure to help keep your investigative story pipeline full. Get there early to grab a seat as this panel is not to be missed!
",Galerie 3,http://ire.org/events-and-training/event/2199/2623/
,Panama Papers: How the world's largest collaborative investigation came together,2016-06-18,10:15 a.m.,2016-06-18,11:15 a.m.,"Mar Cabra, Michael Hudson, Joachim Dyfvermark, Chrys Wu","**Moderated by Chrys Wu, The New York Times
How did 370+ journalists from 100+ news outlets keep the biggest leak in journalism history a secret for a year? How did they work together to pull off an investigation that brought down a prime minister and sparked citizen protests and official probes around the world? Journalists from the Panama Papers team answer these questions and many others as they discuss how to make news partnerships work and how to expose offshore misconduct.
",Salon D,http://ire.org/events-and-training/event/2199/2667/
spreadsheets,NICAR Commons: Meet and greet - Accessing closed religious communities,2016-06-18,10:15 a.m.,2016-06-18,11:15 a.m.,Hans Peter Blicher,"**Moderated by Hans Peter Blicher, TV2 Denmark
What goes on inside conservative religious communities? How do we access parallel societies? Why do young boys turn into Isis fighters? And how can we help each other cover these stories and share information?
TV 2 Denmark invites you to an informal meet and greet session. We hope to meet and exchange contact information with other reporters from around the globe who share the interest in covering these subjects. We think that forming an international network of journalists could be useful and hopefully we will be able to help each other in the future. TV 2 Denmark has worked extensively with closed religious communities -- over the past months the station has aired four documentaries based on hidden-camera recordings by two moles installed in a conservative religious community in Denmark. A short excerpt from the series will be played.
",Preservation Hall,http://ire.org/events-and-training/event/2199/2783/
,Campaign 2016: Covering state and local elections (Sponsored by Rockefeller Brothers Fund),2016-06-18,10:15 a.m.,2016-06-18,11:15 a.m.,"Denise Roth Barber, Melissa Yeager, Denise Malan, David Washburn","**Moderated by Denise Malan, IRE/INN
State and local elections often receive little attention but are rich with potential stories and investigations - if you know how to follow the money. Panelists will cover why more money is expected to funnel into state and local elections this cycle, how dark money is making its way into local campaigns, the basics of tracking straw donors in local campaigns, and ways to identify who is behind different ads being broadcast in your area.
",Galerie 4-5,http://ire.org/events-and-training/event/2199/2608/
,Crossing borders: Exploring issues of visa and migrant abuse,2016-06-18,11:30 a.m.,2016-06-18,12:30 p.m.,"Daffodil Altan, Garance Burke, Ron Nixon","Recent cases such as the San Bernardino terrorism shootings, human trafficking, worker abuse, sexual abuse of migrant children and shady business deals involving foreign investors show the need for reporters to understand the exploitation of migrants as well as the U.S. visa program. You will leave this session with data sources, FOIA tips and story ideas that affect your community, region and state. This session will be useful to both U.S. and international reporters.
",Galerie 4-5,http://ire.org/events-and-training/event/2199/2578/
,Broadcast management: Good pitching and good coaching,2016-06-18,11:30 a.m.,2016-06-18,12:30 p.m.,"Matt Goldberg, Nicole Vap, Mikel Schaefer","What makes great investigators on the outside can make them a pain to manage. If you're good at your job, chances are you're good at driving your boss crazy, too. Learn from some of the most patient managers in the business on how to manage up and hear their tips for how to structure and lead a team for success.
",Galerie 3,http://ire.org/events-and-training/event/2199/2624/
,More with R,2016-06-18,11:30 a.m.,2016-06-18,12:30 p.m.,"Ryan Menezes, Christine Zhang","Learn more about the free stats program R to quickly do statistics for stories. This session will use New Orleans Census data to showcase simple charting, analysis techniques and other tools in R that can be used on a daily basis by reporters.
This session is good for: People who attended Getting Started with R or are comfortable working with code and have basic data knowledge.
",Salon A,http://ire.org/events-and-training/event/2199/2638/
,What costs nothing but isn't free? The battle over zero-rating (Sponsored by Media Democracy Fund),2016-06-18,11:30 a.m.,2016-06-18,12:30 p.m.,"Malavika Jayaram, Sarah Morris, Nicol Turner-Lee, Mike Ludwig","**Moderated by Mike Ludwig, Truthout.org
To counter the digital divide, especially internationally, companies including Facebook and T-mobile have proposed zero-rating. In this model, users pay nothing for access to walled-garden internet. Those opposed argue that zero-rating violates net neutrality by privileging the providers' content over any other. This session will introduce you to the intricacies of this policy fight, both as it plays out in the United States and globally.
",Salon D,http://ire.org/events-and-training/event/2199/2668/
,"From tips, to stories, to paying the bills: A playbook for crowd-driven investigations (Sponsored by CUNY Graduate School of Journalism)",2016-06-18,11:30 a.m.,2016-06-18,12:30 p.m.,"Terry Parris Jr., Carrie Brown, Alana Jesse, Jesse Hardman","**Moderated by Carrie Brown, CUNY Graduate School of Journalism
Involving audiences in the reporting process is valuable for any kind of story, but can be particularly productive for investigative efforts. This panel goes through a playbook of listening to communities to set investigative priorities, conduct effective investigations and crowdfund investigative efforts.
",Studio 9-10,http://ire.org/events-and-training/event/2199/2661/
,Show & Tell *Saturday - #3 (Sponsored by Napoli Management Group),2016-06-18,11:30 a.m.,2016-06-18,12:30 p.m.,Jim Strickland,"**Moderated by Jim Strickland, WSB-Atlanta
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 10 minutes and includes a 5-minute break.
Reserve a slot online: Saturday sign-ups open at 9 a.m. on Friday.
",Galerie 2,http://ire.org/events-and-training/event/2199/2725/
,Under pressure: Real life in real time with breaking news (repeat session),2016-06-18,11:30 a.m.,2016-06-18,12:30 p.m.,Stephen Stock,"Come experience the real heart pounding excitement of a breaking news simulation where your investigative reporting and computer assisted reporting skills will be put through the ringer and to the test as teams compete to see who can break real, enterprise news in a minute by minute breaking news scenario. Sharpen your skills or learn new techniques to take back to your newsroom to help your team win the day the next time a big breaking news story happens in your backyard.See how good your skills really are. This class will teach you skills you can also use for everyday general assignment reporting/stories to take your career to the next level (not just breaking news.)
Prerequisites: None. This class can be useful to anyone from novice beginners to experienced internet jockeys.
",Salon B,http://ire.org/events-and-training/event/2199/2652/
,Uncovering stories on the schools beat,2016-06-18,11:30 a.m.,2016-06-18,12:30 p.m.,"Tawnell Hobbs, Ellen Gabler, Michael LaForgia, Francisco Vara-Orta","**Moderated by Ellen Gabler, Milwaukee Journal Sentinel
Put a sharper edge on covering one of the important issues in your community: Education. We'll talk about developing story ideas, finding data that means something, and writing a story that public officials and parents cannot ignore. Our panelists will explain how to analyze national and local data to show education disparities in your communities, and how to hold school districts accountable for decisions that led to those disparities. We'll talk test scores, discipline, teacher quality and more.
",Salon E,http://ire.org/events-and-training/event/2199/2615/
,Digging Into nonprofits: Beyond 990s,2016-06-18,11:30 a.m.,2016-06-18,12:30 p.m.,Cindy Lott,"The tax exempt and nonprofit sector is replete with opportunities for journalists: as with any sector that comprises over 9% of the GDP and employment figures, it involves money, power, policy, politics, regulation, enforcement, fraud and state and federal involvement. This session will help you understand the current (and evolving) ecosystem of state and federal agencies and offices that touch the tax exempt sector, as well as major membership organizations and think tanks in helping direct your research.
",Salon F-H,http://ire.org/events-and-training/event/2199/2605/
,Educators: Sometimes it hurts - covering traumatic events (Sponsored by Knight Foundation),2016-06-18,11:30 a.m.,2016-06-18,12:30 p.m.,Katherine Reed,"How reporters approach, interview and tell the stories of trauma survivors can cause harm or produce narratives that help improve the public's understanding of subjects like sexual and domestic violence, human trafficking, mass shootings and disasters. Journalists need a basic understanding of the impact of trauma on the brain to be able to interpret and responsibly report stories of human suffering. They must also consider the need for greater transparency about reporting methods and processes with people recovering from the impact of trauma. How journalists balance the demands of the story with compassion for trauma survivors can produce better journalism. This session will explore that balancing act.
",Galerie 1,http://ire.org/events-and-training/event/2199/2694/
,"NICAR Commons: How to have ""the talk"" with your editor",2016-06-18,11:30 a.m.,2016-06-18,12:30 p.m.,Steven Rich,"**Moderated by Steven Rich, The Washington Post
Great news: there's data out there on nearly every possible subject! Bad news: a lot of it is basically unusable for any number of reasons. It can be difficult to tell your editor that the data doesn't exist or is too poor to use. Let's talk about strategies to help have this conversation in both our newsrooms and in the data journalism community.
",Preservation Hall,http://ire.org/events-and-training/event/2199/2779/
,"IRE Awards Luncheon featuring Sheila S. Coronel, Columbia University Graduate School of Journalism as keynote speaker (Sponsored by NBC Universal Owned Television Stations and NBC News)",2016-06-18,12:30 p.m.,2016-06-18,2:30 p.m.,TBA,,Grand Ballroom,http://ire.org/events-and-training/event/2199/2628/
,Best of broadcast,2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,Tisha Thompson,"Watch and listen as the photographers, editors and producers behind this year's IRE Award winners and finalists explain how they did it, what they would do differently and what they were really thinking when things got hard.
",Galerie 3,http://ire.org/events-and-training/event/2199/2625/
,Campus coverage: Policing the campus police,2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,"Paula Lavigne, Frank LoMonte, Aaron Wische, Jill Riepenhoff","**Moderated by Jill Riepenhoff, The Columbus Dispatch
Like the campuses themselves, colleges' police departments, whether public or private, exist in a world of secrecy. Ohio and Texas are but a few states that have forced private universities to open records to the public. Even so, it's becoming increasingly difficult to pry loose records about sexual assaults and other serious crimes on campus. Police are slow to alert students about serious crimes – and often ignore those that happen off campus, where the majority of students live. And they're even more reluctant to release information about excessive use of force by campus police. But there are ways to work around these roadblocks. Come to this session to learn how.
",Galerie 6,http://ire.org/events-and-training/event/2199/2686/
,The Grammar of Graphics: Making Plots in R using ggplot2,2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,Sandhya Kambhampati,"Graphing data is one of the core components of data analysis. Visualizing information can help journalists quickly identify trends within a dataset, and a powerful visual can tell a compelling story. In this session, you'll learn the basics of the ggplot2 package in R (an open-source statistical language), including installing the package and using it for plotting, exploring, and transforming data. You'll leave with an appreciation for the grammar of graphics and the power of ggplot2 for both exploratory and explanatory purposes. Prerequisites: This workshop will be most helpful for those who have experience working with data, preferably in R.
",Salon C,http://ire.org/events-and-training/event/2199/2651/
,Investigating the military and veterans' issues (Sponsored by Bloomberg),2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,"Christopher Drew, Tony Capaccio, Thomas Brennan","The Pentagon wants to spend about $184 billion next year on weapons procurement and research. This touches many regions. The session will outline DoD,congressional and public interest resources for tracking defense spending, and contracts and contractor performance in your readership area. It will also focus on how to develop sources and get deeply inside secretive military communities -- such as Navy SEALs and submariners -- starting at ground zero. We'll also discuss the importance of attention to detail needed to cover the military. This includes not lumping all veterans together and understanding there are intricacies to each branch. Calling a Marine a soldier is a detail that loses trust and confidence. The lack of attention to detail is one of the main reasons service members tend to distrust journalists.
",Galerie 4-5,http://ire.org/events-and-training/event/2199/2685/
python,An intro to coding in Python pt. 1,2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,"Aaron Kessler, Christopher Schnaars","Give us an hour, and we'll introduce you to the basics of programming with Python 3.4. You might have heard about journalists trying to code and might even know people in your newsroom who can make magical things happen. We're here to tell you it's easier than you might think to get started with this critical addition to your toolbox. In this hands-on class, we'll cover basic programming concepts to help demystify it, and we'll show you where to find the resources you need to keep building your Python skills after the conference.
Prerequisites: None. No knowledge of Python or computer programming is necessary.
",Salon B,http://ire.org/events-and-training/event/2199/2648/
,Uncovering stories on the criminal justice beat,2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,"R.G. Dunlop, Topher Sanders, Cheryl W. Thompson, Maya Lau","**Moderated by Cheryl W. Thompson, The Washington Post
From finding stories to getting key documents, this session will examine it all, including filing FOIAs versus obtaining records from sources; getting people to talk; and using data to tell a story. Panelists will offer tips on developing quick stories on the beat and turning them into must reads.
",Salon E,http://ire.org/events-and-training/event/2199/2674/
,Broadcast deep dives 3 (Sponsored by Napoli Management Group),2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,"Michael Bott, Stephen Stock, Brian Collister, Joe Ellis, Chris Vanderveen",,Galerie 2,http://ire.org/events-and-training/event/2199/2630/
,Management: Creating a watchdog newsroom,2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,"Manny Garcia, Ray Rivera, Steve Suo, Mark Rochester","**Moderated by Mark Rochester, The Herald
Newsrooms must pursue watchdog journalism in order to carry out their responsibility for public service. But what can senior managers do to ensure that watchdog journalism becomes part of the routine newsroom culture? Top editors share their experiences carrying out that commitment in their newsrooms, in everything from providing resources and training, to hiring decisions to setting expectations for a watchdog paper.
",Salon F-H,http://ire.org/events-and-training/event/2199/2606/
,NICAR Commons: Story clinic (repeat),2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,"Mark Horvit, Megan Luther, Denise Malan","Got a question on how to pursue a story? Curious about how to approach a FOIA? Stumped by some data? IRE and NICAR staff will be available to offer advice. Story consultations are confidential and will be offered on a first-come, first-served basis.
",Preservation Hall,http://ire.org/events-and-training/event/2199/2781/
,Sports investigations,2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,"Shaun Assael, John Diedrich, Steve Riley, Kevin Merida","**Moderated by Kevin Merida, ESPN The Undefeated
The world of sports is ripe for investigations. This panel of reporters and editors will give practical advice and insight on how to pierce these often-insular institutions, holding sports figures and powerful programs accountable. Panelists will discuss how traditional reporting like source development and records requests coupled with social media and archival video digging will help nail the story. They will describe the advantages of the rolling investigation, working with beat reporters on sensitive stories, interview techniques for broadcast vs. online/print and strategies for taking on that local “sacred-cow” team.
",Studio 9-10,http://ire.org/events-and-training/event/2199/2662/
,Finding the story: Lottery scandals,2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,Russ Ptacek,"From the story idea to the FOIA, to the data crunch, backgrounding and all the way to final TV news production. How we did it and how you can too.
This session is good for: Anyone.
",Salon A,http://ire.org/events-and-training/event/2199/2647/
,Human rights investigations (Sponsored by Dart Center for Journalism & Trauma),2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,"Mostafa ElMarsafawy, Carlos Dada, Angela Kocherga, Bruce Shapiro","**Moderated by Bruce Shapiro, Dart Center for Journalism & Trauma
",Salon D,http://ire.org/events-and-training/event/2199/2669/
,Stupid offshore tricks (Sponsored by Knight Foundation),2016-06-18,3:00 p.m.,2016-06-18,4:00 p.m.,Drew Sullivan,"Offshore companies are a key cog in the global economy, especially in developing countries. But how are offshores really used? It turns out the criminal services industry has been working hard to craft creative new ways of using them not only to avoid taxes, but also to steal money, pay bribes, launder ill-gotten gains, hide assets and a host of other audacious activities. In clear terms, this panel will give you an A-to-Z discussion of most ways criminals and the corrupt use offshores to lie, cheat and steal.
",Galerie 1,http://ire.org/events-and-training/event/2199/2687/
"statistics, spreadsheets",Stats in Excel,2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,Steve Doig,"You don't need a special statistics program to run simple statistics. In this session, you'll learn how to compute some basic statistics in Excel and figure out what they mean.
This session will be most helpful if: You already are comfortable with using functions in Excel.
",Salon A,http://ire.org/events-and-training/event/2199/2639/
,Innocence projects,2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,"Brian O'Donoghue, Brad Heath, Alec Klein, Maurice Possley","**Moderated by Brad Heath, USA TODAY NETWORK
",Studio 9-10,http://ire.org/events-and-training/event/2199/2678/
,NICAR Commons: Knight workshop - 10 campus investigations you can start today,2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,Sarah Hutchins,"Learn how to hold the powerful accountable at your university. At this session, we'll introduce 10 story ideas and discuss the sources, documents and data needed for each. Learn how to expose problems with student housing, independent study classes and Greek life. Get the ammunition you need to follow your student fees, investigate your campus police and background your school's trustees.
",Preservation Hall,http://ire.org/events-and-training/event/2199/2784/
,Uncovering stories on the local government beat,2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,"Nick Grube, Terri Langford, Travers Mackel","Learn how to cut through the tiresome meetings, and bureaucratic jargon and walk away with fantastic stories that have readers asking for more. and more.
",Galerie 4-5,http://ire.org/events-and-training/event/2199/2610/
,"Campus coverage: Investigating entrenched powers, from athletics to fraternities and more",2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,"Marcelo Rochabrun, Craig Flournoy, Camri Nelson, Dan Kane, Michael Lindenberger","**Moderated by Michael Lindenberger, The Dallas Morning News
Investigative Journalists working for campus publications can't escape the consequences of their reporting. Often, they're writing about friends, classmates and professors. They - the best ones, anyway -- often challenge core beliefs and deep traditions that permeate their campus. Come hear how young journalists took on the privileged world of private campus dining clubs at Princeton and, at Cincinnati, revealed just how much big-time college football relies on fees wrenched out of already hard-pressed students' pocketbooks. How did they source the stories? Find the data? Did j-school faculty help or hinder? If they needed allies, where did they find them?
",Salon F-H,http://ire.org/events-and-training/event/2199/2576/
,Uncovering stories on the environment beat (Sponsored by Society of Environmental Journalists),2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,"Rosalia Omungo, Ben Raines, Mike Soraghan, Mark Schleifstein","**Moderated by Mark Schleifstein, The Times-Picayune, NOLA.com
Panelists will talk about how to discover whether your roads are paved with mercury, whether offshore drill sites might qualify for Superfund, where underwater forests can be found, how to pry information out of your state oil and gas agencies, how to explain threats to drinking water supplies in Kenya and how to find and produce other environment stories overseas and on this continent. We might even reveal the secret of using the Federal Register as an environment tip sheet, and get tips on using SEJ's web site and list serves to assist your reporting.
",Salon E,http://ire.org/events-and-training/event/2199/2614/
,Longform investigative narrative: Telling stories on different platforms,2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,"Greg Borowski, Dave Savini, Susanne Reber, Alice Brennan","**Moderated by Dave Savini, CBS/WBBM Chicago
From conceptualization to final product, editors describe what it takes to produce immersive multimedia presentations that tell investigative stories from a narrative perspective. Areas covered include how to identify stories ripe for this treatment, how to manage a multi-platform project and how best to present elements of the story in video, audio and interactive formats.
",Galerie 6,http://ire.org/events-and-training/event/2199/2675/
,Broadcast: Working on your own,2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,"Danielle Leigh, Brendan Keefe, Philip Drechsler","Learn the secrets to creating investigative stories on your own, including deceptively simple tips and tricks that will make you the Swiss army knife of your newsroom. What traits do successful solo investigators have in common? Hear from veteran journalists who research, produce, write, shoot, and edit their own national-award-winning work to learn new skills you can add to your investigative toolbox.
",Galerie 3,http://ire.org/events-and-training/event/2199/2626/
,Innovations in storytelling,2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,"Adam Playford, Paul Cheung","Animation. Data visualization. Virtual Reality. Annotated Documents. GIFs. Journalists can tell stories in ways that would have been unimaginable a decade ago. This hands-on session will up your game in modern storytelling by visualizing and wireframing essential elements for your next story.
",Salon D,http://ire.org/events-and-training/event/2199/2670/
python,An intro to coding in Python pt. 2,2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,"Christopher Schnaars, Aaron Kessler","The second half of this hands-on class introduces you to some simple programming concepts you will use repeatedly when dealing with information such as lists of names or numbers you want to crunch. We'll also show you how to use Python's built-in help system to keep you from getting lost when challenges arise. If time permits, we'll demonstrate why programming has become a must-have skill for journalists by showing you how you can use Python to scrape websites and parse data.
Prerequisites: If you did not attend An intro to coding in Python, Part 1, you should have some very basic knowledge of Python. 
",Salon B,http://ire.org/events-and-training/event/2199/2649/
,Show & Tell *Saturday - #4 (Sponsored by Napoli Management Group),2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,Sarah Buduson,"**Moderated by Sarah Buduson, WEWS-Cleveland
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 10 minutes and includes a 5-minute break.
Reserve a slot online: Saturday sign-ups open at 9 a.m. on Friday.
",Galerie 2,http://ire.org/events-and-training/event/2199/2726/
,When journalism and security research collide (Sponsored by Knight Foundation),2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,"Dave Maass, Jeremy Gillula, Cora Currier, Yael Grauer","Since the Snowden revelations, we've seen an uptick in journalists teaming up with technologists for deep research into government surveillance and digital freedom. At the Electronic Frontier Foundation, staff are combining traditional journalist techniques with security research to generate new kinds of investigations, from exposing insecure software giveaways by police to revealing mismanaged license plate reader networks. EFF Staff Technologist Jeremy Gillula and EFF Investigative Researcher Dave Maass will discuss some of their most impactful investigations and outline ways that technologist and reporters can combine forces in the years to come.
",Galerie 1,http://ire.org/events-and-training/event/2199/2711/
,Unleash the data: Tools and tricks for taming PDFs (repeat session),2016-06-18,4:15 p.m.,2016-06-18,5:15 p.m.,Miguel Barbosa,"This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walked-through tackling common challenges encountered with tricky PDF documents.
This class is best for: People who are unfamiliar with the PDF to text tools or would like to learn how optical character recognition (OCR) tools can be used for extracting difficult text from images embedded in PDF documents.
",Salon C,http://ire.org/events-and-training/event/2199/2650/
,IRE Membership meeting,2016-06-18,5:30 p.m.,2016-06-18,6:15 p.m.,TBA,"Mark Horvit, IRE's Executive Director, will hold a membership meeting for all IRE members on Saturday evening at 5:30 p.m. in the Carondelet Ballroom located on the 3rd floor.
",Carondelet,http://ire.org/events-and-training/event/2199/2736/
,IRE Board of director/contest committee voting ends,2016-06-18,6:00 p.m.,2016-06-18,6:00 p.m.,TBA,,See printed schedule for room information,http://ire.org/events-and-training/event/2199/2738/
,Announcement of election results for IRE Board of Directors and Contest Committee,2016-06-18,6:15 p.m.,2016-06-18,6:30 p.m.,TBA,,Bissonet,http://ire.org/events-and-training/event/2199/2737/
,Closing reception,2016-06-18,6:30 p.m.,2016-06-18,7:30 p.m.,TBA,"Join us for a closing reception Saturday evening in the Acadia Ballroom, located on the 3rd floor, from 6:30 - 7:30 p.m. and enjoy one last evening of catching up with old and new friends, speakers and colleagues.   
Hors d' oeuvres and a cash bar will be available. Conference name tags are required for entry.
",Acadia,http://ire.org/events-and-training/event/2199/2739/
,IRE Sales Table (Sunday),2016-06-19,8:30 a.m.,2016-06-19,10:30 a.m.,TBA,"Stop by the IRE sales table and take a look at our merchandise. We will be selling books, the large selection of titles we carry will certainly include your interests. All proceeds from your purchase help support IRE and its mission.  Sales will be located in Preservation Hall on the 2nd floor of the New Orleans Marriott.
",Preservation Hall,http://ire.org/events-and-training/event/2199/2748/
,Free options for mapping (Sponsored by Knight Foundation),2016-06-19,9:00 a.m.,2016-06-19,10:00 a.m.,David Herzog,,Galerie 1,http://ire.org/events-and-training/event/2199/2629/
,Coding for journalists (cont'd) **pre-registered attendees only (Sunday),2016-06-19,9:00 a.m.,2016-06-19,12:30 p.m.,Alex Richards,"This is a continuation of Saturday's hands-on workshop.  Pre-registered attendees only. 
",Salon C,http://ire.org/events-and-training/event/2199/2543/
,Finding the story: Bridges,2016-06-19,9:00 a.m.,2016-06-19,10:00 a.m.,Liz Lucas,"Every state has bridges: how safe are yours? This is a question that appeals to everyone (we all drive and/or walk on bridges), and the National Bridge Inventory can help you answer it. In this session, we'll dive into the data for Louisiana, discuss additional sources, and sketch out stories that work in any city. â
To get the most from this session, you should have some experience working with data in spreadsheets.
",Salon A,http://ire.org/events-and-training/event/2199/2708/
,Finding stuff online: A journalist's guide to tracking down information,2016-06-19,9:00 a.m.,2016-06-19,10:00 a.m.,"Jaimi Dowdell, Mark Horvit",,Salon 9-10,http://ire.org/events-and-training/event/2199/2613/
,Web scraping for anyone (repeat session),2016-06-19,9:00 a.m.,2016-06-19,10:00 a.m.,Samantha Sunne,"You don't have to write code to coax data off the web - with some clicks and tricks and elbow grease, you can get data and documents even your sources don't want you to have. We'll cover tools you can use out of the box, more advanced techniques, plus secret Internet passageways to the data you want.
",Salon B,http://ire.org/events-and-training/event/2199/2709/
,Protecting your sources: Using encryption and other tech tools to keep your work safer,2016-06-19,9:00 a.m.,2016-06-19,10:00 a.m.,Jennifer Valentino-DeVries,"Protecting your sources and work from prying eyes is no mean feat in a digital world. This session covers techniques from the basic to more advanced. Learn what data your gadgets can reveal about you; how to choose and remember strong passwords; and how to protect emails, documents and phone communications with strong encryption.
",Galerie 4-5,http://ire.org/events-and-training/event/2199/2763/
maps,Simple mapping with Fusion Tables,2016-06-19,10:15 a.m.,2016-06-19,11:15 a.m.,Thomas Thoren,"Google Fusion Tables is a free, lesser-known tool that is included with Google Drive. It allows you to map addresses or latitude and longitude coordinates using Google's geocoding service. We will cover how to import data into Fusion Tables, explore basic geographic trends, style a map and export the data to an interactive Google map that is ready for publication.
Attendees do not need any prior experience with spreadsheets or mapping tools.
",Salon B,http://ire.org/events-and-training/event/2199/2732/
databases,Interrogating data with SQL pt. 1,2016-06-19,10:15 a.m.,2016-06-19,11:15 a.m.,Troy Thibodeaux,"SQL (Structured Query Language) is one of the most useful tools in the data journalism tool belt. It's a pretty simple language that does something pretty powerful: it lets you communicate with your database and spell out exactly the questions you want to ask about your data. Using the lightweight SQLite database manager, we'll focus on queries that can be used in many different database programs. Join us for a gentle introduction to SQL that will convince you this stuff isn't so hard. This is the first in a series of two classes.
Suggested Technical Experience: Familiarity with spreadsheets will be useful, but no previous database experience or other technical knowledge required.
",Salon A,http://ire.org/events-and-training/event/2199/2734/
,"Brave new world: Monitoring activists, monitoring reporters (Sponsored by Media Democracy Fund)",2016-06-19,10:15 a.m.,2016-06-19,11:15 a.m.,"Mike Rispoli, Brandi Collins, Steven Renderos, Dave Maass","**Moderated by Dave Maass, Electronic Frontier Foundation
Surveillance has gone 360 degrees. Live video footage scrambled by jammers. Stingrays intercept phone calls. Video from drones flying overhead can immediately be parsed by facial recognition software to identify individuals. Metadata helps the NSA (and corporations) guess where we will go next, who we associate with, and more. Increasingly, the NSA, FBI and local police work together to conduct surveillance on activists--and journalists.
",Galerie 3,http://ire.org/events-and-training/event/2199/2679/
,Career roundtable,2016-06-19,10:15 a.m.,2016-06-19,11:15 a.m.,"Sarah Cohen, Jennifer Forsyth, Josh Meyer, Steven Rich, Jill Riepenhoff, Stephen Stock, Mark Horvit","**Moderated by Mark Horvit, IRE/NICAR
Looking for advice on how to take the next step in your career? Get practical tips from panelists who will talk about their own experiences and discuss what employers are looking for.
",Galerie 4-5,http://ire.org/events-and-training/event/2199/2671/
,Year in investigations,2016-06-19,10:15 a.m.,2016-06-19,11:15 a.m.,"Jaimi Dowdell, Megan Luther","Pick up some story ideas and be inspired with the highlights of some of the year's best investigations.
",Salon 9-10,http://ire.org/events-and-training/event/2199/2612/
,Grilling Jerry Mitchell for breakfast (Sponsored by Knight Foundation),2016-06-19,10:15 a.m.,2016-06-19,11:15 a.m.,"Jerry Mitchell, Robert Cribb","**Moderated by Robert Cribb, Toronto Star
As a veteran investigative reporting working in Mississippi, Jerry Mitchell has won delayed justice for many black Americans who were murdered in the civil rights era. The extraordinary results of his work have been recognized in multiple ways, including the film ""Ghosts of Mississippi,"" which told of his investigation of the murder of Medgar Evers, which resulted in the trial and conviction of a KKK member. Get some Sunday-morning inspiration and a window into what it takes to investigate decades-old cold cases.
",Galerie 1,http://ire.org/events-and-training/event/2199/2730/
,Using U.S. FOIA to get information on your own country,2016-06-19,11:30 a.m.,2016-06-19,12:30 p.m.,"Mark Horvit, Jaimi Dowdell",,Studio 9-10,http://ire.org/events-and-training/event/2199/2663/
